3767	18718
3768	99568
3782	73730
3784	148377
3786	133373
3791	26828
3794	126689
3808	150228
3839	31602
3862	28704
3874	104853
3881	128219
3886	14459
3895	65629
3913	43860
3928	50570
3930	74730
3932	48900
3933	36030
3939	39725
3957	35066
3958	56105
3963	148175
3969	64544
3972	155934
4003	45403
4004	34049
4006	38562
4038	97976
4057	53042
4062	67653
4086	92263
4088	135614
4123	130239
4124	147484
4136	117895
4137	57080
4143	19809
4146	91499
4150	43243
4155	86931
4163	77051
4168	158698
4172	129651
4194	97013
4201	27755
4204	7627
4209	105025
4210	117246
4213	42313
4214	66112
4218	39581
4223	24882
4234	62075
4239	68869
4240	7233
4245	130922
4261	81659
4262	70341
4266	129009
4279	164091
4289	61038
4297	76033
4317	65423
4318	107315
4327	98029
4330	135335
4341	54198
4347	105437
4355	67641
4359	29194
4365	8448
4371	161600
4375	134900
4380	40159
4393	139086
4416	13331
4426	5592
4448	54946
4451	70721
4464	92581
4465	10939
4477	92539
4480	75832
4485	110199
4487	37489
4493	8137
4494	105720
4505	94860
4506	110683
4511	23660
4547	78774
4554	98281
4568	51371
4579	34977
4585	122435
4588	49277
4602	154375
4619	167554
4623	77508
4628	116313
4631	151665
4636	117087
4637	144454
4642	74898
4659	86044
4665	4946
4675	141773
4680	8318
4691	144425
4693	26068
4699	5781
4704	4696
4710	29250
4731	36826
4734	52041
4738	103740
4751	98171
4759	15045
4766	137407
4767	58820
4772	80723
4790	68104
4802	1232
4808	64226
4810	92348
4817	93914
4818	31107
4826	60021
4834	95798
4843	134580
4854	26707
4858	143206
4873	48682
4884	97563
4885	146744
4888	77428
4900	126542
4905	39570
4941	160558
4948	113285
4952	162258
4969	4441
4979	137575
4989	150982
4990	143222
4993	167141
4994	40293
5003	84431
5009	125897
5020	32777
5046	86869
5048	85421
5058	125363
5067	122731
5068	131391
5071	16928
5074	1478
5109	75559
5118	158231
5132	72740
5136	46692
5144	129090
5149	97359
5154	148218
5159	138995
5161	103072
5165	36773
5170	80987
5172	60464
5179	156008
5187	129543
5189	99422
5190	81607
5193	91909
5200	11082
5201	12362
5207	23251
5208	88802
5209	67252
5215	116732
5219	37059
5220	151526
5224	93748
5227	102709
5247	163991
5262	79045
5274	7870
5278	139309
5279	88130
5284	9459
5285	26591
5292	125899
5304	125462
5314	69014
5318	115669
5321	159812
5337	118491
5338	137717
5343	145878
5345	146709
5346	126758
5349	99720
5359	75394
5361	134482
5375	74988
5380	136678
5387	14423
5393	34398
5407	99176
5410	85503
5412	137924
5415	12398
5424	119775
5428	148736
5429	115419
5431	67084
5436	164278
5443	153451
5444	45559
5460	3888
5493	74012
5503	140709
5511	127350
5513	112602
5514	66358
5516	147700
5517	167128
5519	67881
5523	100006
5552	125701
5557	108629
5562	45020
5567	4724
5571	50244
5581	62359
5591	137529
5594	42941
5601	156359
5609	42026
5612	16429
5624	57100
5630	113950
5631	152853
5644	104403
5660	65810
5676	167699
5682	87913
5701	11905
5702	166152
5707	122995
5721	124280
5724	167790
5728	166239
5733	17015
5734	137340
5735	116698
5740	85204
5742	80086
5752	47967
5761	12465
5762	83186
5765	50486
5772	5288
5773	142494
5776	18878
5814	9561
5822	118014
5829	147710
5832	82829
5886	100583
5888	128252
5892	147336
5901	152588
5916	64729
5924	168679
5938	138778
5939	52849
5940	151463
5942	136173
5960	16515
5977	88276
5986	56425
5987	154692
5999	163342
6007	108619
6018	53629
6024	131674
6047	114041
6051	69836
6057	61959
6068	118626
6073	100189
6075	149955
6077	150559
6079	82229
6100	24854
6117	120743
6152	165887
6157	13046
6184	141558
6188	147924
6197	94690
6199	51026
6216	114365
6227	24160
6228	123886
6233	14687
6235	81529
6238	127041
6239	15133
6273	162971
6284	152736
6290	18578
6300	53010
6305	43036
6311	61685
6330	150932
6343	65438
6352	40554
6363	64229
6385	127373
6399	64318
6408	153795
6426	1721
6428	106479
6429	155267
6457	39407
6463	31683
6464	164978
6469	47161
6475	56231
6484	4927
6492	26210
6499	98213
6500	67091
6502	39022
6516	13251
6521	35923
6522	160804
6527	2747
6535	125134
6558	161007
6560	99216
6570	96947
6614	34060
6627	46424
6631	9796
6645	141763
6657	70260
6660	74882
6684	76050
6691	126072
6695	96998
6698	167889
6712	6065
6714	168529
6717	167004
6719	48003
6728	15163
6736	157016
6738	164464
6747	89856
6748	139747
6754	21923
6767	144604
6769	143279
6772	20184
6779	161135
6780	143973
6787	93907
6792	125220
6840	98342
6844	50336
6845	49789
6853	147449
6856	15623
6864	102219
6869	42506
6876	89511
6879	95424
6880	46159
6885	10883
6914	37075
6923	68625
6924	72456
6925	110278
6943	142334
6950	107446
6956	69921
6963	123788
6969	75233
6971	37667
6974	107278
6994	101752
7031	52833
7045	49232
7048	49069
7054	11402
7055	96957
7056	130830
7058	45177
7065	54303
7077	50127
7081	62874
7096	543
7106	115854
7107	90634
7108	54248
7112	124078
7126	159160
7134	70128
7151	778
7169	117792
7172	23134
7183	72091
7186	47899
7187	129819
7188	8426
7189	32579
7207	117136
7213	111677
7228	129163
7235	130988
7246	112400
7266	22561
7278	95129
7288	60937
7292	160735
7299	2349
7304	69220
7305	35617
7310	106738
7312	20752
7314	108021
7320	87803
7330	116249
7340	75174
7347	167404
7354	81432
7357	91537
7360	169201
7365	115235
7375	60477
7379	74155
7388	139691
7395	157128
7412	154597
7415	154254
7452	88396
7477	143632
7484	68766
7511	35658
7517	134053
7531	99209
7547	23587
7548	79087
7560	46202
7583	87807
7602	163021
7606	107987
7612	28535
7636	5918
7637	156217
7640	32220
7647	110590
7655	85996
7667	140443
7675	68620
7681	161434
7704	140077
7705	113462
7718	64710
7719	89039
7724	73885
7727	110627
7730	64354
7747	76619
7749	92253
7754	34807
7759	75593
7764	88850
7765	45362
7769	133558
7771	69734
7775	156647
7802	103613
7811	25379
7815	72280
7825	87627
7829	89921
7834	38634
7844	7309
7859	166933
7860	35442
7863	158425
7871	34860
7885	155279
7891	140783
7909	90452
7918	57454
7923	159600
7931	58358
7935	102067
7937	95888
7942	89324
7955	168178
7958	53279
7961	12321
7989	103106
7994	21207
7995	4896
8002	22363
8003	55780
8004	38271
8038	39218
8041	111393
8043	63798
8056	166631
8061	124079
8068	153323
8086	25573
8091	24395
8107	60119
8108	117054
8128	159936
8129	16010
8135	109357
8136	29135
8139	8023
8142	76165
8153	96272
8162	39506
8165	41211
8174	32629
8204	92366
8214	125514
8223	20608
8239	11105
8245	92704
8247	132813
8263	23013
8264	125887
8269	156837
8282	157750
8283	29745
8293	87009
8308	60571
8310	15380
8311	124783
8312	85930
8326	165723
8328	31199
8336	612
8358	54635
8365	151498
8370	64095
8371	9667
8374	137050
8378	115786
8383	6689
8397	36682
8408	124474
8413	102258
8418	61997
8420	55148
8430	83553
8432	80970
8433	152477
8439	35175
8442	129020
8450	79893
8484	17991
8487	128155
8489	84156
8492	81127
8511	31448
8514	159757
8523	161920
8531	140291
8575	153845
8592	145864
8602	56301
8606	151476
8612	40952
8614	163981
8620	165155
8621	85918
8645	163688
8646	99535
8647	5830
8649	97675
8663	86231
8669	11744
8671	71272
8672	160203
8673	143106
8675	160959
8683	61748
8721	19573
8723	42345
8727	46143
8735	161032
8737	102935
8752	154030
8755	22818
8770	108692
8775	103255
8793	121372
8807	157585
8809	24387
8814	93701
8844	80933
8850	77915
8854	10223
8861	110453
8864	122776
8888	61208
8889	113554
8919	142477
8931	26229
8943	114999
8947	41318
8953	126169
8955	140813
8959	91797
8960	28682
8966	86898
8970	161304
8972	24518
8974	42349
8977	73332
9027	81811
9033	108939
9040	128659
9041	37120
9055	65115
9077	32907
9083	162607
9098	29435
9105	30398
9118	145286
9133	123404
9141	120302
9162	94853
9180	31430
9184	134721
9190	5705
9193	29513
9200	72180
9210	154739
9211	160505
9222	144961
9225	165123
9229	33751
9237	143199
9239	78708
9242	55282
9252	134412
9262	77861
9268	46932
9272	105159
9285	60823
9301	75906
9305	112448
9307	31051
9315	12333
9323	125859
9363	63304
9378	43874
9385	122401
9389	142662
9393	67568
9394	34061
9410	74890
9411	78545
9416	269
9418	18132
9427	75037
9429	61341
9430	20254
9442	43587
9443	19678
9447	54740
9448	136580
9463	21709
9464	131679
9473	66952
9485	34535
9486	158943
9506	82450
9515	28126
9528	147165
9529	10707
9546	50808
9549	116843
9571	101569
9572	141468
9575	82568
9588	61837
9603	130544
9605	78386
9613	51060
9614	56582
9622	122494
9629	110425
9632	131491
9641	44544
9649	147296
9658	21369
9669	111624
9670	76179
9677	147224
9725	161414
9728	133637
9731	109102
9740	72373
9743	143080
9746	68131
9760	61717
9764	43815
9765	134540
9776	60548
9782	7962
9783	146789
9795	53043
9812	41598
9814	149289
9823	162109
9832	107590
9842	88510
9848	77819
9857	131567
9872	147318
9892	71019
9893	76822
9910	116157
9911	131436
9916	101683
9925	35021
9927	91375
9965	140751
9973	68655
9975	54096
9984	61211
9987	43658
9994	74430
9998	148144
9999	98189
10010	148262
10040	51623
10050	90698
10056	11455
10061	145645
10085	44581
10094	66118
10098	35961
10133	143312
10142	86622
10149	12968
10151	58218
10159	107060
10167	135628
10172	121951
10173	128124
10182	137689
10188	12071
10194	42338
10195	129888
10197	52491
10198	45298
10206	133222
10209	17772
10218	84492
10222	70155
10224	130517
10225	60683
10233	4687
10258	98477
10260	156830
10261	19951
10269	156962
10271	43183
10276	99413
10277	142569
10278	141711
10288	90984
10293	78497
10294	44980
10303	108000
10308	146432
10312	116566
10313	8144
10331	32920
10335	140502
10363	116193
10370	9060
10374	112577
10381	73376
10393	153219
10407	146497
10414	89724
10427	140980
10429	163106
10439	148598
10440	138058
10453	72666
10457	68392
10461	333
10464	84782
10467	92979
10477	73140
10481	61579
10492	101928
10494	24842
10497	147446
10498	25420
10502	15063
10515	131054
10525	70397
10532	129040
10533	108286
10536	137169
10539	523
10548	101698
10549	63011
10567	98765
10580	82700
10583	90214
10587	127377
10593	157273
10600	30527
10603	66323
10604	8363
10610	160811
10612	81625
10614	124947
10615	76270
10629	102480
10633	130547
10636	44915
10646	85639
10647	124830
10653	96685
10678	40548
10682	11440
10690	84561
10692	66451
10704	51495
10709	35685
10712	154292
10733	72610
10748	109165
10762	116922
10765	61889
10766	113857
10771	115097
10775	37253
10786	134976
10788	11174
10798	25580
10799	83776
10820	101568
10826	121387
10827	141907
10854	104176
10857	126969
10863	8964
10865	78559
10876	120362
10892	132689
10902	124531
10910	156477
10912	33068
10914	105226
10940	146139
10941	37159
10946	47010
10952	76133
10970	139103
10987	155213
10992	40422
11013	157808
11041	136921
11046	64628
11049	161244
11054	34217
11064	143423
11072	164277
11076	88102
11090	60385
11099	88042
11104	713
11107	55133
11130	143317
11133	25681
11140	136752
11160	131193
11165	157076
11176	65136
11178	54171
11209	95777
11219	51179
11222	22620
11228	147896
11229	149199
11234	1664
11243	83962
11246	25994
11252	118195
11263	76234
11264	116006
11267	130841
11270	142737
11275	99121
11276	41039
11283	112136
11287	148836
11293	91421
11296	8881
11307	114636
11316	86935
11321	103053
11322	13938
11324	155384
11328	44656
11330	117277
11331	54368
11342	66264
11349	166224
11368	16455
11383	42247
11393	157528
11404	24489
11405	161100
11409	163431
11421	142629
11429	79126
11445	111183
11452	24560
11454	29126
11460	59234
11464	127114
11469	113132
11481	57507
11502	140070
11510	54910
11519	61729
11524	37285
11539	9675
11541	87754
11552	64473
11564	156562
11568	47662
11572	134449
11581	158436
11596	125627
11604	121691
11620	38354
11624	128598
11628	140483
11635	99640
11645	101234
11650	143832
11662	91757
11684	74604
11695	140140
11712	26507
11718	80612
11730	148088
11741	3406
11748	130654
11752	139997
11755	97003
11764	61676
11775	156211
11782	76577
11785	88827
11787	147255
11796	82506
11805	149400
11812	77247
11817	83484
11828	77197
11831	112630
11839	1547
11845	36406
11850	155173
11859	163784
11876	38340
11887	82214
11889	51920
11891	117259
11893	56033
11895	66055
11900	165154
11902	6392
11913	45279
11914	130276
11921	11400
11923	117167
11925	153158
11934	78060
11947	101588
11965	145189
11968	164500
11974	28922
12008	99087
12013	103041
12019	125749
12021	128762
12024	42980
12032	101452
12037	24265
12038	2861
12060	64534
12063	139121
12066	7628
12099	122956
12106	134323
12112	50714
12124	48521
12132	50863
12167	74566
12170	11361
12174	50787
12175	41772
12179	10340
12188	97708
12190	12745
12191	161026
12192	79856
12204	130419
12207	6258
12212	12696
12224	161964
12237	30945
12250	109475
12251	75369
12255	21704
12270	89883
12275	99399
12290	164017
12291	102634
12295	104852
12300	117139
12302	17921
12310	67155
12313	139131
12339	41472
12352	23886
12355	79281
12358	122102
12359	34596
12372	146185
12375	50465
12384	67789
12397	32355
12400	76435
12408	168106
12409	55623
12412	4051
12422	14525
12433	163366
12436	89276
12451	154134
12457	75074
12462	54852
12466	78398
12484	87548
12497	63013
12514	13399
12518	80512
12529	67435
12533	166663
12534	38996
12539	89730
12561	64272
12565	134440
12580	41640
12596	99886
12603	126903
12614	98890
12628	13359
12637	74066
12639	87183
12640	42480
12644	106769
12645	107522
12646	58501
12663	126500
12672	88620
12676	44492
12683	140033
12717	43544
12728	56598
12733	79111
12734	60763
12751	142892
12756	36227
12770	130527
12772	109423
12788	118977
12791	146391
12806	162725
12812	48581
12813	72716
12816	60041
12817	94011
12821	110354
12835	120915
12845	4118
12848	140323
12849	81239
12854	131147
12855	143146
12856	4746
12865	83530
12879	59716
12886	79687
12899	118058
12911	168451
12923	7464
12928	117116
12934	152668
12956	148487
12974	15192
12988	649
12989	77585
12993	23129
13013	117683
13040	164925
13043	109071
13044	72947
13063	61484
13078	56874
13085	132757
13097	32729
13110	122807
13148	90156
13157	103448
13166	55087
13173	18066
13186	166399
13188	30619
13189	93127
13226	39235
13236	101328
13255	137323
13256	119387
13277	31247
13285	18191
13296	76928
13299	75152
13314	27989
13319	63250
13322	142523
13325	156876
13344	168546
13349	158887
13370	129116
13380	39428
13382	147345
13391	86273
13411	22217
13424	115040
13429	10903
13434	168611
13462	3400
13463	55685
13469	75303
13474	67750
13475	95103
13488	108225
13489	144715
13503	87639
13527	106938
13534	21812
13535	131133
13550	123846
13551	58185
13567	103893
13581	84966
13582	76711
13585	87279
13586	60984
13590	36709
13603	45553
13607	19133
13611	40979
13626	141769
13631	28825
13633	86065
13634	28755
13657	82325
13659	84598
13668	127599
13670	148954
13672	42320
13695	15458
13705	131170
13711	37594
13717	113963
13718	155542
13734	17244
13762	68186
13797	73651
13806	114600
13821	54489
13827	38438
13836	149812
13843	164532
13853	144786
13865	101616
13871	11719
13883	55418
13884	77967
13900	123389
13907	144548
13910	96187
13911	7442
13912	23835
13917	59006
13918	20019
13932	35013
13941	64134
13962	10299
13965	31893
13966	5277
13968	50192
13969	126733
13974	64082
13984	63534
13987	153679
13990	79923
13996	134325
14006	49607
14013	23674
14021	152927
14033	55328
14043	107461
14053	21927
14056	2771
14060	158211
14063	145380
14064	65648
14073	43944
14075	25062
14076	103541
14085	151281
14091	51714
14092	14241
14095	36461
14109	37797
14113	36046
14119	59495
14127	168593
14135	75890
14141	84162
14167	8751
14172	101039
14181	161535
14186	89464
14196	113044
14203	138050
14217	36069
14220	961
14231	146657
14244	168131
14249	132466
14251	119579
14255	89704
14269	25301
14273	100704
14274	87633
14276	45931
14292	75482
14297	66126
14300	76366
14301	101382
14306	132445
14334	154309
14341	132742
14366	73171
14380	109739
14404	64806
14419	16840
14432	129914
14445	92531
14456	155605
14471	87630
14490	63170
14496	55663
14500	23958
14510	84026
14512	155411
14523	134507
14563	167639
14570	76593
14574	154100
14578	81501
14589	67611
14590	97831
14601	18839
14602	43119
14606	119198
14612	43871
14621	133123
14631	14817
14633	151879
14636	54365
14637	162093
14642	41330
14655	159476
14676	7194
14678	58809
14694	8696
14698	129750
14699	92510
14703	134695
14712	13172
14716	12184
14724	95663
14726	106785
14737	130084
14739	85497
14750	163271
14760	101313
14774	132952
14789	42362
14803	142792
14804	70813
14810	5619
14811	74221
14812	113138
14814	148337
14823	67853
14837	59404
14842	128645
14843	111646
14852	107145
14853	24388
14860	145167
14862	7660
14863	141822
14867	54051
14882	32692
14883	22638
14884	63535
14886	71349
14887	69528
14893	26324
14894	109318
14896	105731
14898	55837
14904	94369
14905	80295
14926	70685
14950	156019
14958	110893
14989	99325
15000	106873
15022	154707
15052	69733
15055	23321
15062	38115
15084	32857
15115	126885
15152	109576
15166	94091
15168	132832
15169	28189
15175	93749
15200	17298
15201	117903
15202	70521
15231	125620
15234	167851
15257	26170
15260	45671
15262	139661
15271	129294
15274	58970
15275	120216
15279	55163
15294	1126
15295	139205
15300	10512
15320	82307
15323	40077
15338	72045
15347	9619
15349	89268
15358	116914
15374	1427
15376	136199
15381	108581
15388	11506
15395	45555
15398	79710
15399	156809
15405	76780
15429	48951
15431	88866
15432	137974
15459	108937
15464	59655
15475	163583
15494	1383
15519	78622
15527	9741
15528	19325
15530	40337
15533	24047
15550	56196
15563	59033
15587	45962
15588	114926
15603	110197
15608	30056
15611	49017
15614	40094
15627	136878
15642	92152
15643	51872
15644	137309
15649	138160
15650	47392
15651	110010
15655	56930
15673	32224
15689	148104
15703	142425
15704	153446
15714	28935
15722	10721
15731	106655
15745	109089
15760	15995
15789	19067
15820	77344
15821	124887
15822	32912
15831	128932
15839	53670
15844	28278
15859	23485
15866	89056
15880	2261
15885	101992
15895	71208
15900	58860
15914	163423
15917	41908
15920	40386
15924	133659
15927	88432
15935	118314
15939	58511
15946	133572
15950	33218
15960	124049
15961	8840
15977	111999
15983	114936
16025	117432
16034	109090
16056	155352
16061	97758
16063	93921
16091	134699
16106	71681
16113	10919
16120	107760
16121	143662
16131	161764
16139	87498
16142	93995
16151	43904
16152	151919
16153	32970
16155	24835
16156	162805
16159	93364
16160	19968
16168	77460
16172	7720
16178	26467
16181	93216
16186	123527
16210	139558
16221	157913
16229	8064
16238	88336
16250	147555
16251	41546
16257	59283
16261	149992
16262	38287
16264	131175
16268	142138
16270	20249
16276	154708
16286	48920
16288	56493
16312	86285
16318	14674
16338	18440
16341	22018
16346	47817
16352	40117
16355	76321
16370	124495
16373	111196
16393	44306
16394	20294
16400	40865
16402	1596
16409	141174
16438	9148
16444	103676
16458	71597
16482	44104
16487	96893
16507	92662
16517	9940
16534	46908
16542	13340
16554	56464
16561	72306
16570	69556
16575	27154
16577	163898
16578	3493
16583	53364
16614	154591
16616	128578
16617	32073
16618	141148
16628	118093
16630	59087
16638	45204
16678	36549
16690	100963
16697	129430
16708	110185
16715	74022
16725	26904
16729	44660
16737	125803
16747	82640
16764	75087
16774	76406
16792	156422
16801	115270
16810	143485
16817	90126
16821	150235
16823	105436
16834	105843
16845	147233
16856	5129
16861	62344
16871	151634
16880	120790
16885	8884
16895	85970
16934	79925
16943	140826
16944	79985
16945	54837
16949	78644
16959	30856
16967	143576
16975	33191
16980	66475
16984	19947
16998	71240
17008	47649
17016	74665
17017	86172
17021	70768
17023	13620
17032	1601
17036	2913
17071	16114
17086	68418
17088	150119
17089	66059
17093	28954
17094	91578
17097	70304
17098	69085
17111	69577
17122	46783
17136	65504
17137	62314
17144	151760
17163	77258
17196	28564
17216	115976
17217	66860
17225	142233
17227	47348
17229	30809
17230	151899
17231	36484
17239	110079
17240	21869
17254	159335
17264	66806
17287	71020
17303	142572
17314	94081
17337	42460
17342	97218
17351	82277
17363	139651
17366	44026
17379	65441
17384	66048
17389	43620
17402	1315
17410	60149
17412	88301
17418	37829
17422	112413
17424	101763
17428	139724
17447	92108
17449	128145
17459	84533
17469	121730
17476	10192
17494	82421
17513	91784
17519	157236
17524	40098
17531	148865
17536	9372
17564	111172
17565	108426
17566	131947
17567	166509
17574	70790
17576	163292
17581	3807
17583	31703
17599	157615
17601	163861
17602	87581
17607	10320
17610	17719
17611	28057
17614	67664
17616	33719
17638	86625
17641	11355
17649	41215
17660	124117
17665	105915
17679	84552
17701	103070
17710	100061
17717	10684
17718	75921
17720	15048
17729	10354
17732	148296
17733	114736
17744	144044
17746	73273
17753	129380
17756	39335
17758	38554
17759	40467
17767	1454
17783	31826
17796	37663
17802	130442
17803	59979
17806	115633
17808	76409
17821	3804
17824	3739
17834	25053
17844	123820
17847	108358
17852	26289
17860	95269
17865	28166
17880	6028
17893	15425
17894	18453
17895	78473
17903	155841
17912	134176
17914	98795
17917	41993
17918	117834
17929	116734
17944	56065
17949	157745
17951	154457
17955	8464
17966	120861
17971	21285
17982	36260
17990	155154
17992	125704
17994	118076
17997	122083
18002	64542
18009	102698
18015	65454
18030	104890
18031	127478
18054	51870
18056	92326
18057	37915
18079	100639
18080	31053
18126	161014
18130	130769
18135	70469
18136	82321
18144	33038
18165	118646
18173	125450
18178	17127
18181	91636
18183	5198
18184	163693
18188	53737
18195	8551
18203	157443
18206	54265
18208	6105
18215	24700
18218	158904
18247	2179
18252	58162
18255	165305
18274	163618
18275	40759
18280	148498
18286	13720
18287	99042
18300	80415
18308	9685
18313	1927
18317	78249
18320	6557
18326	69786
18346	125140
18358	54929
18366	26573
18387	18870
18388	145019
18398	2217
18415	80338
18421	4942
18451	51345
18463	63974
18465	26386
18471	128330
18473	163509
18488	63444
18489	165732
18496	39975
18520	150421
18521	26677
18526	128849
18533	44352
18535	131751
18563	1265
18571	92354
18581	26672
18582	130605
18599	106060
18623	139228
18630	8200
18634	121437
18647	40413
18648	105185
18655	25191
18656	101375
18667	63714
18679	80646
18682	166144
18703	122914
18706	51728
18714	40114
18715	157595
18736	166786
18743	3372
18768	70719
18774	80620
18786	107554
18791	55803
18794	168763
18799	3019
18812	867
18814	72941
18815	28666
18816	120908
18841	119539
18848	153759
18855	148791
18875	128785
18895	65327
18900	135568
18907	76949
18912	20564
18914	37417
18925	13651
18933	26012
18937	121213
18942	1240
18952	76477
18972	37579
18975	90808
18985	39010
18986	68256
18990	110664
18995	154613
19014	128346
19025	14752
19031	123365
19035	87457
19046	104479
19055	20675
19058	167974
19060	21980
19064	35126
19071	166598
19075	34751
19078	108135
19124	43244
19148	55711
19152	37119
19160	42257
19162	14146
19165	80085
19166	78713
19173	157266
19194	260
19197	160494
19200	123627
19206	154078
19228	135603
19244	74743
19263	64973
19275	121831
19279	17554
19280	145907
19289	17326
19294	15473
19297	41048
19299	153233
19310	141185
19313	134005
19338	137666
19341	79446
19343	146536
19368	141962
19376	39441
19394	37951
19397	144574
19426	19890
19439	84547
19440	20080
19445	156523
19448	44362
19449	58645
19461	140812
19482	90196
19494	59428
19499	83483
19504	102877
19505	167603
19533	130534
19541	32774
19542	51636
19557	133349
19558	69222
19560	159002
19564	105078
19566	101711
19580	116143
19592	120983
19598	127953
19612	58898
19622	141914
19623	25318
19630	149962
19633	52671
19637	167441
19646	22920
19649	89390
19658	95956
19670	163779
19671	150539
19690	138184
