4278
中文名	0.9836442619617708
国籍	0.12126203055243161
职业	0.298540467182723
出生地	0.4713657238518127
出生日期	0.7830183295583182
代表作品	1.0
外文名	0.8886576736073851
民族	0.11737791079478212
身高	0.3578317371728479
毕业院校	0.5398106089380431
性别	0.10152954557531899
星座	0.24407527549489777
别名	0.8918009639466766
英文名	0.8523697870034915
主要成就	0.8792414836696419
籍贯	0.4371640569145958
血型	0.19495988146658022
体重	0.3786551395721452
经纪公司	0.5995556776101738
其它外文名	0.7936592524669001
去世日期	0.5904032319850996
逝世日期	0.6507468872324281
出道地区	0.15915866006024487
运动项目	0.20438899790399404
获得荣誉	0.7756490723328577
影视代表作品	0.7808380576851525
三围	0.6929587058466564
音乐代表作品	0.7563894949510235
爱好	0.6154579417935029
所属运动队	0.383148774305305
中文名称	0.6373530925515204
主要奖项	0.7338389714504056
特长	0.608534266553311
语言	0.3520077794086523
活跃年代	0.2125995728448947
团队成员	0.7130324853520736
音乐类型	0.31847883347764544
家庭成员	0.6181598101896489
场上位置	0.27285031113027164
中文名：	0.5881601485446303
出道时间	0.35759076545362045
生肖	0.23624865239667256
国籍：	0.10645340620362898
专业特点	0.5187235035238557
重要事件	0.6555940030201286
姓名	0.5803273948420686
别称	0.5880860079613004
职业：	0.2824273150791933
祖籍	0.48482985191916805
发行时间	0.5036924901201065
歌曲原唱	0.16467943412299915
信仰	0.20085997166208247
政党	0.1295991173237492
性别：	0.09157200486331887
类型	0.23484326921045917
宗教信仰	0.14519712263706963
成立时间	0.4230516087350296
作词者	0.3316508733620228
配偶	0.5959611501495966
音乐风格	0.16655227559233304
谱曲	0.4476866252836882
球衣号码	0.3971506709420838
所属专辑	0.5062057723391123
填词	0.34652838300074146
演唱者	0.17674366234468664
作曲者	0.4816897669702396
本名	0.543052392007615
唱片公司	0.47128855433132044
NBA选秀	0.5401235760902084
运动状态	0.09684217254349924
主要事件	0.6575652118415107
籍贯：	0.30344043586354436
兴趣	0.535847557986481
婚姻状况	0.09265219950436948
编曲	0.3538059782577345
妻子	0.5620928059341476
民族：	0.09695211747016258
出生年月：	0.5005954609738189
居住地	0.2682613296406188
其他外文名	0.5165183407229261
丈夫	0.5618749664014677
成员	0.5263708178098365
学历	0.2773497549168415
原名	0.5353820966097965
出生年月	0.5230409624974283
个人荣誉	0.6139418758911918
效力俱乐部	0.48495696454887144
代表作品：	0.4914535259886285
歌曲语言	0.15712387169573072
生日	0.521372185461064
类别	0.3748392888924121
地区	0.2770855864423457
所处时代	0.2930590924818933
导演	0.4989711585720515
父亲	0.5184592880571012
专辑歌手	0.4623920678679131
名称	0.4757270553306876
主演	0.5510637347346924
英文名：	0.4724367847562098
其他信息	0.5950335621513991
出生地：	0.429114747152031
出道日期	0.4571694027268413
所属组合	0.45089372778312015
出道年份	0.3329729741062145
作者	0.5031085227531052
上映时间	0.4520058274331894
师承	0.38937774685086357
专辑语言	0.17842751703009263
登场作品	0.4734501515353557
外文名称	0.49582006082692787
制片地区	0.2052926309208433
年龄	0.4168354880102742
专长	0.4803644207443145
现居地	0.21330240452857027
发行地区	0.24033605679825726
职位	0.3829995384648194
所属作品	0.48343378977812396
昵称	0.510151312825635
曾效力俱乐部	0.5204187402264893
工作单位	0.38153441409105726
编剧	0.41993947017538397
宗教	0.1337413189766806
主唱	0.4972323961682518
政治面貌	0.1431573521323053
民族族群	0.11214131952121771
惯用脚	0.08789767281564755
歌曲时长	0.4853815199427942
风格	0.44808235190414797
发行公司	0.3814957627209441
国 籍	0.13337508185822786
粉丝名	0.4614670547747829
擅长	0.4715284123098898
去世年月：	0.4070446736087686
别名：	0.4331478800733121
其他名称	0.47463203672717275
所获荣誉	0.6066891960449852
任职机构	0.4314423771791191
技术特点	0.4411845347645401
配音	0.46175448269252906
出生时间	0.4848447630943276
去世时间	0.4598743793749159
主要作品	0.4888184802520668
位置	0.2698967262101078
出品公司	0.4376175123362721
职 业	0.22590673178574272
专业	0.4583663886387902
字号	0.49776515113920905
出道	0.4417388001208249
片长	0.3597538530486393
鞋码	0.2930325821491356
儿子	0.4989224273766125
粉丝名称	0.44040917069455343
女儿	0.4702711174451629
出品时间	0.3706563679276978
画面颜色	0.06625411963027154
对白语言	0.23561823922582267
星座：	0.22411273377805435
影片片长	0.3157514213229955
鼓手	0.4456323780122875
中文全名	0.41602278597730014
制片人	0.4409669816193037
语言版本	0.2693834719828372
母亲	0.4842307147742783
座右铭	0.4316823000225241
色彩	0.06397469413916372
语 言	0.3412252250271918
搭档	0.4398423636151971
音乐公司	0.32265504841635595
流派	0.36903937003592036
属相	0.22342239649141196
性质	0.39604224635180396
英文全名	0.4167549860922089
拍摄地点	0.27407753661010126
去世年月	0.35971911134310613
曲目数量	0.2192870073851934
罩杯	0.23334654434547863
组合成员	0.4246960025666758
队内职务	0.25811816119630654
国家	0.21133429438205564
职称	0.16853216150873965
兴趣爱好	0.3996980568168965
喜欢的颜色	0.34573163648337407
曾效力球队	0.3334410646206575
性格	0.4067101752835606
制片地点	0.21179473731721457
艺名	0.4138686494377128
拼音	0.4418121766383426
imdb编号	0.44433779741998053
身份	0.4338676332689613
嗜好	0.4172322164702967
组建时间	0.35115331541672073
曲长	0.38860746351698056
毕业院校：	0.3583598219010505
师父	0.316229562160796
所属公司	0.40014665401082944
身高：	0.34857374060202734
代表作	0.4095061518561525
所属团体	0.3468609028278149
饰演	0.4208008151753129
公司名称	0.3864900585845288
专辑	0.4063611522453673
团队荣誉	0.4984586575025971
退役时间	0.43799355399589557
上映地区	0.21484512098917805
